question_id,lane,answer_type,round,K,evidence_mode,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model,gold_label,noncommit_is_gold,predicted_is_noncommit,prediction_commitment_cell,strict_correct,strict_error,lenient_correct,error_type,ticker1
FT35,FT,yes_no_mixed,1,10,oracle_evidence,True,MSFT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,MSFT
FT36,FT,yes_no_mixed,1,10,oracle_evidence,False,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AMZN
FT37,FT,category_choice,1,10,oracle_evidence,True,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,insufficient_data,1.0,1.0,1.0,"{""drag"": 0.0, ""strategic_moats"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 1.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,strategic_moats,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,AMZN
FT38,FT,yes_no_mixed,1,10,oracle_evidence,False,GOOGL,1.0,True,0.998579331587392,0.3054321510274467,0.6931471805599454,1.048579331587392,0.3304321510274468,0.7181471805599453,0.7203227248076732,0.2203227248076731,0.5000000000000001,0.6941333138330469,insufficient_data,0.65,0.3,1.0,"{""yes"": 0.0, ""no"": 0.35, ""mixed"": 0.15, ""insufficient_data"": 0.5}",0.6108643020548935,-0.0,10,10,0.35,False,0.6950000000000001,1.1499055830556604,0.7,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,GOOGL
FT39,FT,yes_no_mixed,1,10,oracle_evidence,True,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,GOOGL
FT4,FT,yes_no_mixed,1,10,oracle_evidence,False,NVDA,1.0,True,0.7909873504355756,0.4489728624283899,0.3420144880071856,0.8409873504355756,0.4989728624283899,0.3420144880071857,0.5705767639396527,0.3238654610595805,0.2467113028800723,0.4323893268569306,mixed,0.65,0.3,1.0,"{""yes"": 0.05, ""no"": 0.3, ""mixed"": 0.65, ""insufficient_data"": 0.0}",0.8979457248567798,-0.0,10,10,0.05,False,1.415,2.1484344131667874,0.1,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NVDA
FT40,FT,yes_no_mixed,1,10,oracle_evidence,True,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,yes,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NFLX
FT41,FT,category_choice,1,10,oracle_evidence,False,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,reinvestment_opportunity,0.0,0.0,0.0,"{""reinvestment_opportunity"": 1.0, ""cash_flow_weakness"": 0.0, ""mixed"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,reinvestment_opportunity,False,False,committed_gold__committed_pred,True,False,True,correct,NFLX
FT42,FT,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NONE
FT43,FT,category_choice,1,10,oracle_evidence,True,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.6309297535714574,0.0,0.6309297535714574,1.0,wait_for_confirmation,0.5,1.0,0.0,"{""wait_for_confirmation"": 0.5, ""buy_on_fundamentals"": 0.0, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8109302162163288,0.0,1.0,qwen3,wait_for_confirmation,False,False,committed_gold__committed_pred,True,False,True,correct,NONE
FT44,FT,yes_no_mixed,1,10,oracle_evidence,True,INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,INTC
FT45,FT,category_choice,1,10,oracle_evidence,False,INTC,1.0,True,1.0296530140645737,0.611514349124114,0.4181386649404597,1.0796530140645737,0.6865143491241139,0.3931386649404598,0.7427376486136673,0.4411143594569007,0.3016232891567665,0.4060966745387845,contrarian_value_play,0.3,0.0,0.6,"{""contrarian_value_play"": 0.5, ""value_trap"": 0.2, ""mixed"": 0.3, ""insufficient_data"": 0.0}",0.3250829733914482,0.8979457248567797,10,10,0.5,True,0.38,0.8754687373538999,0.9,0.1,qwen3,contrarian_value_play,False,False,committed_gold__committed_pred,True,False,True,correct,INTC
FT46,FT,category_choice,1,10,oracle_evidence,False,QCOM,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,mixed,1.0,1.0,1.0,"{""exposure_limits"": 0.0, ""diversification_offsets"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.0,False,1.5,2.4849066497880004,0.0,0.0,qwen3,diversification_offsets,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,QCOM
FT47,FT,category_choice,1,10,oracle_evidence,True,AVGO|ROP,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,underpriced,0.0,0.0,0.0,"{""underpriced"": 1.0, ""fully_priced"": 0.0, ""overpriced"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,fully_priced,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,AVGO
FT48,FT,yes_no_mixed,1,10,oracle_evidence,True,COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,COST
FT49,FT,yes_no_mixed,1,10,oracle_evidence,False,AMZN|COST,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,no,0.5,1.0,0.0,"{""yes"": 0.0, ""no"": 0.5, ""mixed"": 0.5, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.5,False,0.5,0.8754687373538999,1.0,0.0,qwen3,mixed,True,False,noncommit_gold__committed_pred,False,True,True,overcommitment,AMZN
FT5,FT,category_choice,1,10,oracle_evidence,False,AMZN,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,hold,0.0,0.0,0.0,"{""hold"": 1.0, ""sell"": 0.0, ""conditional"": 0.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,1.0,True,0.0,0.2876820724517809,1.0,1.0,qwen3,hold,False,False,committed_gold__committed_pred,True,False,True,correct,AMZN
FT50,FT,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NONE
FT6,FT,yes_no_mixed,1,10,oracle_evidence,False,GOOGL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,GOOGL
FT7,FT,yes_no_mixed,1,10,oracle_evidence,False,META,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,no,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,META
FT8,FT,supportive_judgment,1,10,oracle_evidence,False,NFLX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,conditional,1.0,1.0,1.0,"{""supportive"": 0.0, ""unsupportive"": 0.0, ""conditional"": 1.0, ""insufficient_data"": 0.0}",-0.0,-0.0,10,10,0.0,False,2.0,2.4849066497880004,0.0,0.0,qwen3,unsupportive,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,NFLX
FT9,FT,yes_no_mixed,1,10,oracle_evidence,True,,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7181471805599453,0.0,0.7181471805599453,0.5,0.0,0.5,1.0,mixed,1.0,1.0,1.0,"{""yes"": 0.0, ""no"": 0.0, ""mixed"": 0.5, ""insufficient_data"": 0.5}",-0.0,-0.0,10,10,0.5,True,0.5,0.8754687373538999,0.0,1.0,qwen3,mixed,True,True,noncommit_gold__noncommit_pred,True,False,True,correct,NONE
T1,T,screening_top1,1,20,oracle_evidence,False,APP|INTC|IDXX|SHOP|AAPL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""INTC"": 0.0, ""IDXX"": 0.0, ""SHOP"": 0.0, ""AAPL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.325422400434628,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T10,T,screening_top1,1,20,oracle_evidence,False,AAPL|NVDA|INTC|MSFT|TSLA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.3868528072345416,0.0,0.3868528072345416,1.0,AAPL,0.0,0.0,0.0,"{""AAPL"": 0.5, ""NVDA"": 0.0, ""INTC"": 0.5, ""MSFT"": 0.0, ""TSLA"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.9444616088408514,0.0,1.0,qwen3,AAPL,False,False,committed_gold__committed_pred,True,False,True,correct,AAPL
T11,T,screening_top1,1,20,oracle_evidence,False,GEHC|GFS|MRVL|KDP,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,GEHC,0.0,0.0,0.0,"{""GEHC"": 1.0, ""GFS"": 0.0, ""MRVL"": 0.0, ""KDP"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,GEHC,False,False,committed_gold__committed_pred,True,False,True,correct,GEHC
T12,T,screening_top1,1,20,oracle_evidence,False,NVDA|AAPL|GOOGL|TSLA|INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.3868528072345416,0.0,0.3868528072345416,1.0,NVDA,0.0,0.0,0.0,"{""NVDA"": 0.5, ""AAPL"": 0.0, ""GOOGL"": 0.5, ""TSLA"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.9444616088408514,0.0,1.0,qwen3,NVDA,False,False,committed_gold__committed_pred,True,False,True,correct,NVDA
T13,T,screening_top1,1,20,oracle_evidence,False,WBD|APP|MU|INTC|LRCX,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.3868528072345416,0.0,0.3868528072345416,1.0,WBD,0.0,0.0,0.0,"{""WBD"": 0.5, ""APP"": 0.5, ""MU"": 0.0, ""INTC"": 0.0, ""LRCX"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.9444616088408514,1.0,0.0,qwen3,WBD,False,False,committed_gold__committed_pred,True,False,True,correct,WBD
T14,T,screening_top1,1,20,oracle_evidence,False,IDXX|SHOP|MRVL|AXON,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.430676558073393,0.0,0.430676558073393,1.0,IDXX,0.0,0.0,0.0,"{""IDXX"": 0.5, ""SHOP"": 0.0, ""MRVL"": 0.5, ""AXON"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.916290731874155,0.0,1.0,qwen3,IDXX,False,False,committed_gold__committed_pred,True,False,True,correct,IDXX
T16,T,screening_top1,1,20,oracle_evidence,False,PLTR|APP|SHOP|DASH|AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""PLTR"": 0.0, ""APP"": 1.0, ""SHOP"": 0.0, ""DASH"": 0.0, ""AVGO"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,PLTR,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,PLTR
T17,T,screening_top1,1,20,oracle_evidence,False,NVDA|TSLA|MRVL|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,TSLA,0.0,0.0,0.0,"{""NVDA"": 0.0, ""TSLA"": 1.0, ""MRVL"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,none_clear,True,False,noncommit_gold__committed_pred,False,True,False,overcommitment,NVDA
T19,T,screening_top1,1,20,oracle_evidence,False,INTC|MRVL|TRI|COST,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,TRI,0.0,0.0,0.0,"{""INTC"": 0.0, ""MRVL"": 0.0, ""TRI"": 1.0, ""COST"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T2,T,screening_top1,1,20,oracle_evidence,False,INTC|MU|LRCX|APP|MRVL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,MU,0.0,0.0,0.0,"{""INTC"": 0.0, ""MU"": 1.0, ""LRCX"": 0.0, ""APP"": 0.0, ""MRVL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T20,T,screening_top1,1,20,oracle_evidence,False,TXN|KDP|TTD|MRVL,1.0,True,0.3250829733914482,0.2502012117690939,0.0748817616223542,0.3375829733914482,0.2627012117690939,0.0748817616223542,0.2019854079986195,0.1554587535412855,0.0465266544573339,0.2303466122545443,TXN,0.1,0.2,0.0,"{""TXN"": 0.9, ""KDP"": 0.0, ""TTD"": 0.0, ""MRVL"": 0.0, ""none_clear"": 0.1}",0.5004024235381879,-0.0,20,20,0.9,True,0.0199999999999999,0.4054651081081643,0.8,1.0,qwen3,TXN,False,False,committed_gold__committed_pred,True,False,True,correct,TXN
T21,T,screening_top1,1,20,oracle_evidence,False,INTC|MU|LRCX|AMAT|MRVL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,MRVL,0.0,0.0,0.0,"{""INTC"": 0.0, ""MU"": 0.0, ""LRCX"": 0.0, ""AMAT"": 0.0, ""MRVL"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T22,T,screening_top1,1,20,oracle_evidence,False,APP|KLAC|ASML|LRCX|AAPL,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.3868528072345416,0.0,0.3868528072345416,1.0,APP,0.5,1.0,0.0,"{""APP"": 0.5, ""KLAC"": 0.0, ""ASML"": 0.0, ""LRCX"": 0.0, ""AAPL"": 0.0, ""none_clear"": 0.5}",-0.0,-0.0,20,20,0.5,True,0.5,0.9444616088408514,0.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T23,T,screening_top1,1,20,oracle_evidence,False,MU|ISRG|INTC|KDP,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,none_clear,1.0,1.0,1.0,"{""MU"": 0.0, ""ISRG"": 0.0, ""INTC"": 0.0, ""KDP"": 0.0, ""none_clear"": 1.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,MU,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,MU
T24,T,screening_top1,1,20,oracle_evidence,False,APP|LRCX|MNST|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""LRCX"": 0.0, ""MNST"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T27,T,screening_top1,1,20,oracle_evidence,False,MU|WBD|APP|LRCX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""MU"": 0.0, ""WBD"": 0.0, ""APP"": 1.0, ""LRCX"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,MU,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,MU
T29,T,screening_top1,1,20,oracle_evidence,False,INTC|MU|LRCX|APP|MRVL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""INTC"": 0.0, ""MU"": 0.0, ""LRCX"": 0.0, ""APP"": 1.0, ""MRVL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T3,T,screening_top1,1,20,oracle_evidence,False,PLTR|APP|DASH|WBD|CRWD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""PLTR"": 0.0, ""APP"": 1.0, ""DASH"": 0.0, ""WBD"": 0.0, ""CRWD"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,PLTR,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,PLTR
T31,T,screening_top1,1,20,oracle_evidence,False,APP|WBD|CMCSA|MU,1.0,True,0.6108643020548935,0.3365058335046282,0.2743584685502652,0.6233643020548935,0.3490058335046282,0.2743584685502652,0.3795513311420802,0.2090828300395258,0.1704685011025543,0.4491316117627886,WBD,0.0,0.0,0.0,"{""APP"": 0.3, ""WBD"": 0.7, ""CMCSA"": 0.0, ""MU"": 0.0, ""none_clear"": 0.0}",0.6730116670092565,-0.0,20,20,0.3,False,0.98,1.3217558399823195,0.6,0.0,qwen3,APP,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,APP
T32,T,screening_top1,1,20,oracle_evidence,False,APP|TSLA|INTC|PLTR|LRCX,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""TSLA"": 0.0, ""INTC"": 0.0, ""PLTR"": 0.0, ""LRCX"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.325422400434628,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T33,T,screening_top1,1,20,oracle_evidence,False,APP|GOOGL|IDXX|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""GOOGL"": 0.0, ""IDXX"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T34,T,screening_top1,1,20,oracle_evidence,False,CPRT|TSLA|ASML|APP,1.0,True,0.4637264398194103,0.3237233195173162,0.140003120302094,0.4762264398194103,0.3362233195173162,0.140003120302094,0.2881294371387551,0.201140607547712,0.086988829591043,0.3019088589311743,none_clear,0.825,1.0,0.65,"{""CPRT"": 0.0, ""TSLA"": 0.0, ""ASML"": 0.0, ""APP"": 0.175, ""none_clear"": 0.825}",-0.0,0.6474466390346325,20,20,0.0,False,1.7112499999999995,2.70805020110221,0.0,0.0,qwen3,CPRT,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,CPRT
T35,T,screening_top1,1,20,oracle_evidence,False,TRI|TEAM|WBD|AVGO,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,TEAM,0.0,0.0,0.0,"{""TRI"": 0.0, ""TEAM"": 1.0, ""WBD"": 0.0, ""AVGO"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,TRI,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,TRI
T37,T,screening_top1,1,20,oracle_evidence,False,KDP|MRVL|TXN|TTD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,TTD,0.0,0.0,0.0,"{""KDP"": 0.0, ""MRVL"": 0.0, ""TXN"": 0.0, ""TTD"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,KDP,False,False,committed_gold__committed_pred,False,True,False,wrong_direction_commitment,KDP
T38,T,screening_top1,1,20,oracle_evidence,False,APP|LRCX|INTC|MU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""LRCX"": 0.0, ""INTC"": 0.0, ""MU"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T4,T,screening_top1,1,20,oracle_evidence,False,SHOP|WBD|XEL|INTC,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,WBD,0.0,0.0,0.0,"{""SHOP"": 0.0, ""WBD"": 1.0, ""XEL"": 0.0, ""INTC"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,SHOP,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,SHOP
T40,T,screening_top1,1,20,oracle_evidence,False,PLTR|AMD|AVGO|LULU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,PLTR,0.0,0.0,0.0,"{""PLTR"": 1.0, ""AMD"": 0.0, ""AVGO"": 0.0, ""LULU"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,PLTR,False,False,committed_gold__committed_pred,True,False,True,correct,PLTR
T41,T,screening_top1,1,20,oracle_evidence,False,APP|INTC|MRVL|WBD,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""APP"": 1.0, ""INTC"": 0.0, ""MRVL"": 0.0, ""WBD"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,1.0,True,0.0,0.3101549283038394,1.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T42,T,screening_top1,1,20,oracle_evidence,False,APP|MELI|GOOGL|INTC,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.430676558073393,0.0,0.430676558073393,1.0,APP,0.0,0.0,0.0,"{""APP"": 0.5, ""MELI"": 0.0, ""GOOGL"": 0.0, ""INTC"": 0.5, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.916290731874155,0.0,1.0,qwen3,APP,False,False,committed_gold__committed_pred,True,False,True,correct,APP
T44,T,screening_top1,1,20,oracle_evidence,False,INTC|ASML|TRI|MRVL,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,ASML,0.0,0.0,0.0,"{""INTC"": 0.0, ""ASML"": 1.0, ""TRI"": 0.0, ""MRVL"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
